timestamp,elapsed_seconds,speed_kmh,acceleration_ms2,throttle_percent,brake_percent,steering_angle_deg,steering_grip,fatigue_level,co2_rate_g_per_km,mode,harsh_acceleration,harsh_braking,speeding,idling,eco_score
2025-11-16 15:58:35.446,894.0,67.54,-0.307,39.0,5.0,14.31,0.465,1.0,121.7,mixed,0,0,0,0,95.0
2025-11-16 15:58:36.446,895.0,67.65,0.107,25.3,2.4,9.42,0.504,1.0,117.65,mixed,0,0,0,0,95.0
2025-11-16 15:58:37.446,896.0,66.75,-0.894,0.0,70.4,20.01,0.669,1.0,109.7,mixed,0,0,0,0,95.0
2025-11-16 15:58:38.446,897.0,66.36,-0.391,22.2,4.2,-3.93,0.532,1.0,116.22,mixed,0,0,0,0,95.0
2025-11-16 15:58:39.446,898.0,66.78,0.418,83.2,3.8,-15.06,0.637,1.0,134.66,mixed,0,0,0,0,87.0
2025-11-16 15:58:40.446,899.0,68.95,2.167,55.5,7.4,-21.14,0.536,1.0,127.23,mixed,0,0,0,0,95.0
2025-11-16 15:58:41.446,900.0,69.11,0.163,42.0,7.3,-25.76,0.417,1.0,123.26,mixed,0,0,0,0,95.0
2025-11-16 15:58:42.446,901.0,69.54,0.424,37.0,0.0,-40.96,0.731,1.0,121.92,mixed,0,0,0,0,95.0
2025-11-16 15:58:43.446,902.0,70.74,1.205,38.0,4.9,-25.69,0.642,1.0,122.68,mixed,0,0,0,0,100.0
2025-11-16 15:58:44.446,903.0,70.29,-0.451,0.0,21.6,-23.54,0.66,1.0,111.12,mixed,0,0,0,0,100.0
2025-11-16 15:58:45.446,904.0,72.65,2.366,50.8,7.7,-27.26,0.644,1.0,127.31,mixed,0,0,0,0,100.0
2025-11-16 15:58:46.446,905.0,71.06,-1.591,0.0,85.1,-29.37,0.707,1.0,111.43,mixed,0,0,0,0,100.0
2025-11-16 15:58:47.446,906.0,71.39,0.328,62.1,6.8,-35.94,0.671,1.0,130.18,mixed,0,0,0,0,100.0
2025-11-16 15:58:48.446,907.0,71.34,-0.055,24.8,8.9,-16.94,0.542,1.0,118.96,mixed,0,0,0,0,100.0
2025-11-16 15:58:49.446,908.0,70.88,-0.453,0.0,32.4,-8.86,0.592,1.0,111.35,mixed,0,0,0,0,100.0
2025-11-16 15:58:50.446,909.0,71.63,0.748,62.8,4.6,5.12,0.659,1.0,130.51,mixed,0,0,0,0,100.0
2025-11-16 15:58:51.446,910.0,73.32,1.683,77.5,0.0,9.13,0.547,1.0,135.59,mixed,0,0,0,0,100.0
2025-11-16 15:58:52.446,911.0,74.63,1.316,55.1,7.6,1.32,0.687,1.0,129.38,mixed,0,0,0,0,100.0
2025-11-16 15:58:53.446,912.0,74.39,-0.243,28.9,14.9,21.85,0.517,1.0,121.41,mixed,0,0,0,0,100.0
2025-11-16 15:58:54.446,913.0,73.7,-0.688,0.0,43.4,16.91,0.72,1.0,112.48,mixed,0,0,0,0,100.0
2025-11-16 15:58:55.446,914.0,74.01,0.316,58.1,3.5,17.37,0.632,1.0,130.04,mixed,0,0,0,0,100.0
2025-11-16 15:58:56.446,915.0,72.67,-1.344,0.0,81.9,30.47,0.555,1.0,112.07,mixed,0,0,0,0,100.0
2025-11-16 15:58:57.446,916.0,73.69,1.023,27.7,5.3,22.91,0.912,1.0,120.79,mixed,0,0,0,0,100.0
2025-11-16 15:58:58.446,917.0,74.43,0.738,17.0,3.0,26.99,0.609,1.0,117.88,mixed,0,0,0,0,100.0
2025-11-16 15:58:59.446,918.0,75.36,0.933,24.7,4.9,22.12,0.521,1.0,120.56,mixed,0,0,0,0,100.0
2025-11-16 15:59:00.446,919.0,74.83,-0.531,0.0,33.2,22.83,0.679,1.0,112.93,mixed,0,0,0,0,100.0
2025-11-16 15:59:01.446,920.0,74.97,0.137,21.1,12.4,14.48,0.53,1.0,119.33,mixed,0,0,0,0,100.0
2025-11-16 15:59:02.446,921.0,74.54,-0.427,18.3,4.6,25.68,0.61,1.0,118.31,mixed,0,0,0,0,100.0
2025-11-16 15:59:03.446,922.0,75.91,1.371,30.6,8.3,18.93,0.546,1.0,122.55,mixed,0,0,0,0,100.0
2025-11-16 15:59:04.446,923.0,76.39,0.474,31.4,3.5,4.0,0.656,1.0,122.98,mixed,0,0,0,0,100.0
2025-11-16 15:59:05.446,924.0,77.0,0.608,35.5,1.9,-9.15,0.566,1.0,124.45,mixed,0,0,0,0,100.0
2025-11-16 15:59:06.446,925.0,74.55,-2.447,0.0,89.5,-20.07,0.497,1.0,112.82,mixed,0,0,0,0,100.0
2025-11-16 15:59:07.446,926.0,75.52,0.973,70.8,13.8,-27.96,0.568,1.0,134.45,mixed,0,0,0,0,100.0
2025-11-16 15:59:08.446,927.0,74.83,-0.69,0.0,60.2,-25.75,0.625,1.0,112.93,mixed,0,0,0,0,100.0
2025-11-16 15:59:09.446,928.0,75.65,0.818,52.2,0.0,-13.86,0.563,1.0,128.92,mixed,0,0,0,0,100.0
2025-11-16 15:59:10.446,929.0,75.25,-0.396,47.8,0.0,-11.42,0.477,1.0,127.44,mixed,0,0,0,0,100.0
2025-11-16 15:59:11.446,930.0,76.51,1.257,46.0,2.4,2.67,0.67,1.0,127.42,mixed,0,0,0,0,100.0
2025-11-16 15:59:12.446,931.0,76.16,-0.349,33.8,6.3,1.92,0.522,1.0,123.6,mixed,0,0,0,0,100.0
2025-11-16 15:59:13.446,932.0,75.25,-0.912,0.0,61.1,7.99,0.723,1.0,113.1,mixed,0,0,0,0,100.0
2025-11-16 15:59:14.446,933.0,75.92,0.67,45.5,0.0,-2.78,0.756,1.0,127.01,mixed,0,0,0,0,100.0
2025-11-16 15:59:15.446,934.0,75.38,-0.545,0.0,49.0,-2.63,0.497,1.0,113.15,mixed,0,0,0,0,100.0
2025-11-16 15:59:16.446,935.0,75.65,0.269,32.9,7.1,-13.94,0.663,1.0,123.14,mixed,0,0,0,0,100.0
2025-11-16 15:59:17.446,936.0,75.05,-0.592,0.0,30.8,5.78,0.731,1.0,113.02,mixed,0,0,0,0,100.0
2025-11-16 15:59:18.446,937.0,75.24,0.187,50.5,6.3,9.47,0.704,1.0,128.25,mixed,0,0,0,0,100.0
2025-11-16 15:59:19.446,938.0,74.99,-0.245,23.2,4.0,1.33,0.486,1.0,119.97,mixed,0,0,0,0,100.0
2025-11-16 15:59:20.446,939.0,72.91,-2.085,0.0,100.0,5.92,0.524,1.0,112.16,mixed,0,0,0,0,100.0
2025-11-16 15:59:21.446,940.0,73.46,0.548,36.0,8.3,17.9,0.601,1.0,123.18,mixed,0,0,0,0,100.0
2025-11-16 15:59:22.446,941.0,70.34,-3.122,0.0,97.9,27.64,0.772,1.0,121.13,mixed,0,1,0,0,88.0
2025-11-16 15:59:23.446,942.0,72.56,2.221,51.8,0.0,26.91,0.477,1.0,127.57,mixed,0,0,0,0,100.0
2025-11-16 15:59:24.446,943.0,74.56,2.003,49.4,2.9,31.25,0.608,1.0,127.64,mixed,0,0,0,0,100.0
2025-11-16 15:59:25.446,944.0,74.11,-0.446,0.0,16.6,26.0,0.529,1.0,112.65,mixed,0,0,0,0,100.0
2025-11-16 15:59:26.446,945.0,75.35,1.239,34.2,0.6,7.38,0.608,1.0,123.39,mixed,0,0,0,0,100.0
2025-11-16 15:59:27.446,946.0,75.29,-0.06,40.1,0.9,-0.52,0.676,1.0,125.15,mixed,0,0,0,0,100.0
2025-11-16 15:59:28.446,947.0,76.28,0.992,27.9,1.8,5.07,0.584,1.0,121.87,mixed,0,0,0,0,100.0
2025-11-16 15:59:29.446,948.0,77.23,0.941,9.2,6.3,0.18,0.786,1.0,116.64,mixed,0,0,0,0,100.0
2025-11-16 15:59:30.446,949.0,78.36,1.135,40.1,4.0,20.77,0.479,1.0,126.37,mixed,0,0,0,0,100.0
2025-11-16 15:59:31.446,950.0,77.89,-0.475,0.0,27.8,20.06,0.652,1.0,114.15,mixed,0,0,0,0,100.0
2025-11-16 15:59:32.446,951.0,77.4,-0.484,0.0,11.3,22.16,0.557,1.0,113.96,mixed,0,0,0,0,100.0
2025-11-16 15:59:33.446,952.0,77.21,-0.195,40.7,4.4,21.1,0.593,1.0,126.1,mixed,0,0,0,0,100.0
2025-11-16 15:59:34.446,953.0,75.55,-1.657,0.0,100.0,6.6,0.543,1.0,113.22,mixed,0,0,0,0,100.0
2025-11-16 15:59:35.446,954.0,75.27,-0.278,15.2,6.8,-6.94,0.607,1.0,117.65,mixed,0,0,0,0,100.0
2025-11-16 15:59:36.446,955.0,72.66,-2.609,0.0,94.2,10.31,0.565,1.0,122.07,mixed,0,1,0,0,88.0
2025-11-16 15:59:37.446,956.0,72.64,-0.022,45.5,10.6,10.98,0.65,1.0,125.72,mixed,0,0,0,0,100.0
2025-11-16 15:59:38.446,957.0,71.43,-1.211,0.0,65.0,13.7,0.49,1.0,111.57,mixed,0,0,0,0,100.0
2025-11-16 15:59:39.446,958.0,69.6,-1.834,0.0,100.0,8.48,0.532,1.0,110.84,mixed,0,0,0,0,95.0
2025-11-16 15:59:40.446,959.0,70.9,1.303,27.8,2.1,13.43,0.639,1.0,119.68,mixed,0,0,0,0,100.0
2025-11-16 15:59:41.446,960.0,69.72,-1.18,0.0,95.5,3.41,0.554,1.0,110.89,mixed,0,0,0,0,95.0
2025-11-16 15:59:42.446,961.0,69.9,0.183,74.6,3.4,-3.34,0.549,1.0,133.35,mixed,0,0,0,0,95.0
2025-11-16 15:59:43.446,962.0,70.71,0.813,29.4,4.5,-7.19,0.569,1.0,120.11,mixed,0,0,0,0,100.0
2025-11-16 15:59:44.446,963.0,71.3,0.584,29.7,8.0,-5.59,0.707,1.0,120.43,mixed,0,0,0,0,100.0
2025-11-16 15:59:45.446,964.0,70.22,-1.077,0.0,78.7,3.56,0.539,1.0,111.09,mixed,0,0,0,0,100.0
2025-11-16 15:59:46.446,965.0,71.86,1.641,48.4,4.3,15.3,0.612,1.0,126.26,mixed,0,0,0,0,100.0
2025-11-16 15:59:47.446,966.0,71.27,-0.597,0.0,39.1,19.21,0.66,1.0,111.51,mixed,0,0,0,0,100.0
2025-11-16 15:59:48.446,967.0,71.41,0.149,44.5,16.8,36.87,0.551,1.0,124.9,mixed,0,0,0,0,100.0
2025-11-16 15:59:49.446,968.0,71.78,0.37,37.9,7.3,23.1,0.569,1.0,123.09,mixed,0,0,0,0,100.0
2025-11-16 15:59:50.446,969.0,72.22,0.44,36.1,8.1,39.69,0.617,1.0,122.72,mixed,0,0,0,0,100.0
2025-11-16 15:59:51.446,970.0,71.72,-0.504,0.0,10.3,42.57,0.611,1.0,111.69,mixed,0,0,0,0,100.0
2025-11-16 15:59:52.446,971.0,70.64,-1.086,0.0,71.1,35.68,0.485,1.0,111.25,mixed,0,0,0,0,100.0
2025-11-16 15:59:53.446,972.0,71.57,0.936,44.4,10.3,37.4,0.68,1.0,124.94,mixed,0,0,0,0,100.0
2025-11-16 15:59:54.446,973.0,71.0,-0.57,0.0,20.5,31.06,0.687,1.0,111.4,mixed,0,0,0,0,100.0
2025-11-16 15:59:55.446,974.0,70.31,-0.691,0.0,54.2,24.88,0.588,1.0,111.12,mixed,0,0,0,0,100.0
2025-11-16 15:59:56.446,975.0,69.81,-0.503,0.0,33.4,11.78,0.532,1.0,110.92,mixed,0,0,0,0,95.0
2025-11-16 15:59:57.446,976.0,72.4,2.597,32.1,2.5,-6.3,0.695,1.0,141.59,mixed,1,0,0,0,85.0
2025-11-16 15:59:58.446,977.0,72.07,-0.33,14.4,13.1,-12.25,0.474,1.0,116.15,mixed,0,0,0,0,100.0
2025-11-16 15:59:59.446,978.0,73.86,1.785,36.7,8.6,-17.02,0.663,1.0,123.54,mixed,0,0,0,0,100.0
2025-11-16 16:00:00.446,979.0,73.57,-0.292,30.7,8.7,-24.48,0.589,1.0,121.63,mixed,0,0,0,0,100.0
2025-11-16 16:00:01.446,980.0,72.59,-0.973,0.0,81.2,-35.96,0.574,1.0,112.04,mixed,0,0,0,0,100.0
2025-11-16 16:00:02.446,981.0,71.38,-1.217,0.0,81.0,-27.95,0.718,1.0,111.55,mixed,0,0,0,0,100.0
2025-11-16 16:00:03.446,982.0,70.75,-0.629,0.0,51.1,-37.83,0.647,1.0,111.3,mixed,0,0,0,0,100.0
2025-11-16 16:00:04.446,983.0,71.48,0.732,20.7,11.6,-33.56,0.573,1.0,117.81,mixed,0,0,0,0,100.0
2025-11-16 16:00:05.446,984.0,69.95,-1.531,0.0,96.2,-19.67,0.644,1.0,110.98,mixed,0,0,0,0,95.0
2025-11-16 16:00:06.446,985.0,70.42,0.473,42.0,2.4,-30.5,0.545,1.0,123.77,mixed,0,0,0,0,100.0
2025-11-16 16:00:07.446,986.0,68.51,-1.911,0.0,100.0,-31.53,0.499,1.0,110.4,mixed,0,0,0,0,95.0
2025-11-16 16:00:08.446,987.0,68.05,-0.462,0.0,30.4,-45.0,0.492,1.0,110.22,mixed,0,0,0,0,95.0
2025-11-16 16:00:09.446,988.0,69.23,1.178,48.9,11.2,-45.0,0.562,1.0,125.37,mixed,0,0,0,0,95.0
2025-11-16 16:00:10.446,989.0,69.54,0.316,21.0,10.2,-38.67,0.548,1.0,117.12,mixed,0,0,0,0,95.0
2025-11-16 16:00:11.446,990.0,71.01,1.466,69.1,6.1,-45.0,0.709,1.0,132.14,mixed,0,0,0,0,100.0
2025-11-16 16:00:12.446,991.0,70.16,-0.847,0.0,60.6,-45.0,0.605,1.0,111.06,mixed,0,0,0,0,100.0
2025-11-16 16:00:13.446,992.0,71.18,1.016,30.2,4.9,-45.0,0.702,1.0,120.53,mixed,0,0,0,0,100.0
2025-11-16 16:00:14.446,993.0,71.24,0.063,60.1,11.4,-43.6,0.437,1.0,129.53,mixed,0,0,0,0,100.0
2025-11-16 16:00:15.446,994.0,68.21,-3.028,0.0,90.1,-23.7,0.627,1.0,120.28,mixed,0,1,0,0,83.0
2025-11-16 16:00:16.446,995.0,67.19,-1.024,0.0,62.9,-43.51,0.631,1.0,109.88,mixed,0,0,0,0,95.0
2025-11-16 16:00:17.446,996.0,65.75,-1.435,0.0,90.5,-41.17,0.686,1.0,109.3,mixed,0,0,0,0,95.0
2025-11-16 16:00:18.446,997.0,63.78,-1.976,0.0,100.0,-23.67,0.744,1.0,108.51,mixed,0,0,0,0,95.0
2025-11-16 16:00:19.446,998.0,65.13,1.35,58.0,6.6,-8.94,0.49,1.0,126.46,mixed,0,0,0,0,95.0
2025-11-16 16:00:20.446,999.0,65.74,0.617,36.9,0.0,0.81,0.541,1.0,120.37,mixed,0,0,0,0,95.0
2025-11-16 16:00:21.446,1000.0,66.23,0.483,28.9,0.0,-17.84,0.541,1.0,118.17,mixed,0,0,0,0,95.0
2025-11-16 16:00:22.446,1001.0,65.22,-1.003,0.0,67.6,1.79,0.651,1.0,109.09,mixed,0,0,0,0,95.0
2025-11-16 16:00:23.446,1002.0,65.61,0.382,43.9,11.3,2.47,0.502,1.0,122.4,mixed,0,0,0,0,95.0
2025-11-16 16:00:24.446,1003.0,64.57,-1.036,0.0,67.3,-16.77,0.539,1.0,108.83,mixed,0,0,0,0,95.0
2025-11-16 16:00:25.446,1004.0,65.49,0.916,49.4,0.0,-34.53,0.562,1.0,124.02,mixed,0,0,0,0,95.0
2025-11-16 16:00:26.446,1005.0,64.34,-1.149,0.0,61.8,-21.09,0.556,1.0,108.74,mixed,0,0,0,0,95.0
2025-11-16 16:00:27.446,1006.0,64.12,-0.215,38.7,2.4,0.25,0.663,1.0,120.25,mixed,0,0,0,0,95.0
2025-11-16 16:00:28.446,1007.0,65.0,0.876,59.6,7.5,-3.06,0.586,1.0,126.89,mixed,0,0,0,0,95.0
2025-11-16 16:00:29.446,1008.0,63.76,-1.242,0.0,91.6,2.63,0.59,1.0,108.5,mixed,0,0,0,0,95.0
2025-11-16 16:00:30.446,1009.0,63.6,-0.161,28.8,6.9,12.46,0.52,1.0,117.07,mixed,0,0,0,0,95.0
2025-11-16 16:00:31.446,1010.0,61.7,-1.9,0.0,100.0,-8.05,0.595,1.0,107.68,mixed,0,0,0,0,95.0
2025-11-16 16:00:32.446,1011.0,62.34,0.644,34.6,6.7,5.76,0.633,1.0,118.32,mixed,0,0,0,0,95.0
2025-11-16 16:00:33.446,1012.0,59.69,-2.649,0.0,92.9,1.32,0.55,1.0,116.88,mixed,0,1,0,0,83.0
2025-11-16 16:00:34.446,1013.0,61.59,1.896,18.9,12.4,10.88,0.742,1.0,113.29,mixed,0,0,0,0,95.0
2025-11-16 16:00:35.446,1014.0,63.56,1.975,21.0,3.4,17.19,0.64,1.0,114.74,mixed,0,0,0,0,95.0
2025-11-16 16:00:36.446,1015.0,63.1,-0.463,0.0,27.0,20.76,0.644,1.0,108.24,mixed,0,0,0,0,95.0
2025-11-16 16:00:37.446,1016.0,64.49,1.393,47.5,4.8,14.84,0.712,1.0,123.06,mixed,0,0,0,0,95.0
2025-11-16 16:00:38.446,1017.0,63.35,-1.14,0.0,72.4,19.63,0.606,1.0,108.34,mixed,0,0,0,0,95.0
2025-11-16 16:00:39.446,1018.0,64.83,1.478,29.8,0.0,7.64,0.389,1.0,117.89,mixed,0,0,0,0,95.0
2025-11-16 16:00:40.446,1019.0,64.9,0.071,35.1,0.0,9.13,0.606,1.0,119.48,mixed,0,0,0,0,95.0
2025-11-16 16:00:41.446,1020.0,63.7,-1.202,0.0,77.1,-3.84,0.683,1.0,108.48,mixed,0,0,0,0,95.0
2025-11-16 16:00:42.446,1021.0,63.8,0.101,42.8,8.2,-18.3,0.48,1.0,121.35,mixed,0,0,0,0,95.0
2025-11-16 16:00:43.446,1022.0,64.2,0.397,88.7,1.4,-15.75,0.48,1.0,135.28,mixed,0,0,0,0,87.0
2025-11-16 16:00:44.446,1023.0,63.91,-0.287,28.0,1.3,-24.09,0.592,1.0,116.96,mixed,0,0,0,0,95.0
2025-11-16 16:00:45.446,1024.0,63.74,-0.173,45.0,1.0,-24.34,0.722,1.0,121.99,mixed,0,0,0,0,95.0
2025-11-16 16:00:46.446,1025.0,64.53,0.793,34.2,0.3,-20.05,0.641,1.0,119.07,mixed,0,0,0,0,95.0
2025-11-16 16:00:47.446,1026.0,63.85,-0.68,0.0,51.7,-25.86,0.683,1.0,108.54,mixed,0,0,0,0,95.0
2025-11-16 16:00:48.446,1027.0,63.75,-0.103,32.3,5.0,-26.05,0.585,1.0,118.2,mixed,0,0,0,0,95.0
2025-11-16 16:00:49.446,1028.0,64.63,0.882,51.3,5.4,-21.82,0.625,1.0,124.25,mixed,0,0,0,0,95.0
2025-11-16 16:00:50.446,1029.0,63.78,-0.855,0.0,66.0,-37.14,0.468,1.0,108.51,mixed,0,0,0,0,95.0
2025-11-16 16:00:51.446,1030.0,63.85,0.074,2.6,3.6,-31.02,0.617,1.0,109.33,mixed,0,0,0,0,95.0
2025-11-16 16:00:52.446,1031.0,65.03,1.186,31.1,0.0,-19.08,0.631,1.0,118.36,mixed,0,0,0,0,95.0
2025-11-16 16:00:53.446,1032.0,66.85,1.817,53.9,0.0,-15.26,0.543,1.0,125.92,mixed,0,0,0,0,95.0
2025-11-16 16:00:54.446,1033.0,65.02,-1.833,0.0,100.0,-1.93,0.552,1.0,109.01,mixed,0,0,0,0,95.0
2025-11-16 16:00:55.446,1034.0,63.88,-1.135,0.0,91.2,8.57,0.449,1.0,108.55,mixed,0,0,0,0,95.0
2025-11-16 16:00:56.446,1035.0,61.77,-2.111,0.0,91.3,24.39,0.62,1.0,107.71,mixed,0,0,0,0,95.0
2025-11-16 16:00:57.446,1036.0,63.34,1.568,34.2,1.9,6.88,0.624,1.0,118.61,mixed,0,0,0,0,95.0
2025-11-16 16:00:58.446,1037.0,62.7,-0.637,0.0,40.8,-8.62,0.607,1.0,108.08,mixed,0,0,0,0,95.0
2025-11-16 16:00:59.446,1038.0,61.88,-0.825,0.0,69.5,4.81,0.666,1.0,107.75,mixed,0,0,0,0,95.0
2025-11-16 16:01:00.446,1039.0,62.66,0.784,64.5,2.8,10.62,0.628,1.0,127.41,mixed,0,0,0,0,95.0
2025-11-16 16:01:01.446,1040.0,64.43,1.764,53.6,8.7,1.95,0.668,1.0,124.86,mixed,0,0,0,0,95.0
2025-11-16 16:01:02.446,1041.0,63.97,-0.46,0.0,40.2,10.71,0.61,1.0,108.59,mixed,0,0,0,0,95.0
2025-11-16 16:01:03.446,1042.0,64.56,0.593,56.8,0.0,23.14,0.576,1.0,125.86,mixed,0,0,0,0,95.0
2025-11-16 16:01:04.446,1043.0,64.54,-0.019,19.7,4.6,29.63,0.554,1.0,114.74,mixed,0,0,0,0,95.0
2025-11-16 16:01:05.446,1044.0,65.39,0.845,45.3,9.7,45.0,0.535,1.0,122.74,mixed,0,0,0,0,95.0
2025-11-16 16:01:06.446,1045.0,64.1,-1.286,0.0,83.7,42.79,0.554,1.0,108.64,mixed,0,0,0,0,95.0
2025-11-16 16:01:07.446,1046.0,63.45,-0.648,0.0,41.1,31.36,0.442,1.0,108.38,mixed,0,0,0,0,95.0
2025-11-16 16:01:08.446,1047.0,65.5,2.049,50.0,0.0,28.95,0.48,1.0,124.19,mixed,0,0,0,0,95.0
2025-11-16 16:01:09.446,1048.0,65.4,-0.103,10.1,8.7,33.1,0.532,1.0,112.2,mixed,0,0,0,0,95.0
2025-11-16 16:01:10.446,1049.0,64.3,-1.097,0.0,76.5,9.48,0.526,1.0,108.72,mixed,0,0,0,0,95.0
2025-11-16 16:01:11.446,1050.0,64.86,0.556,67.7,6.9,-0.25,0.33,1.0,129.25,mixed,0,0,0,0,95.0
2025-11-16 16:01:12.446,1051.0,63.78,-1.078,0.0,61.4,-1.27,0.587,1.0,108.51,mixed,0,0,0,0,95.0
2025-11-16 16:01:13.446,1052.0,62.85,-0.925,0.0,48.6,-22.59,0.595,1.0,108.14,mixed,0,0,0,0,95.0
2025-11-16 16:01:14.446,1053.0,64.83,1.978,40.1,2.8,-27.82,0.655,1.0,120.95,mixed,0,0,0,0,95.0
2025-11-16 16:01:15.446,1054.0,65.33,0.495,45.2,1.0,-25.97,0.574,1.0,122.68,mixed,0,0,0,0,95.0
2025-11-16 16:01:16.446,1055.0,65.1,-0.229,25.3,0.0,-22.78,0.491,1.0,116.63,mixed,0,0,0,0,95.0
2025-11-16 16:01:17.446,1056.0,65.11,0.009,40.6,10.4,-31.8,0.628,1.0,121.22,mixed,0,0,0,0,95.0
2025-11-16 16:01:18.446,1057.0,64.83,-0.278,38.5,2.3,-40.85,0.609,1.0,120.5,mixed,0,0,0,0,95.0
2025-11-16 16:01:19.446,1058.0,64.31,-0.519,0.0,40.2,-32.91,0.684,1.0,108.72,mixed,0,0,0,0,95.0
2025-11-16 16:01:20.446,1059.0,65.21,0.902,34.0,4.0,-45.0,0.462,1.0,119.28,mixed,0,0,0,0,95.0
2025-11-16 16:01:21.446,1060.0,66.77,1.56,48.6,8.3,-29.1,0.484,1.0,124.29,mixed,0,0,0,0,95.0
2025-11-16 16:01:22.446,1061.0,66.26,-0.511,0.0,41.2,-32.58,0.647,1.0,109.5,mixed,0,0,0,0,95.0
2025-11-16 16:01:23.446,1062.0,67.8,1.539,31.7,5.3,-44.0,0.506,1.0,119.63,mixed,0,0,0,0,95.0
2025-11-16 16:01:24.446,1063.0,66.02,-1.78,0.0,93.4,-35.61,0.447,1.0,109.41,mixed,0,0,0,0,95.0
2025-11-16 16:01:25.446,1064.0,65.69,-0.326,31.4,6.7,-25.34,0.636,1.0,118.7,mixed,0,0,0,0,95.0
2025-11-16 16:01:26.446,1065.0,65.79,0.092,64.4,11.8,-22.11,0.604,1.0,128.64,mixed,0,0,0,0,95.0
2025-11-16 16:01:27.446,1066.0,66.34,0.551,70.2,11.1,-24.02,0.449,1.0,130.6,mixed,0,0,0,0,95.0
2025-11-16 16:01:28.446,1067.0,66.29,-0.044,8.0,0.0,-28.0,0.675,1.0,111.92,mixed,0,0,0,0,95.0
2025-11-16 16:01:29.446,1068.0,66.78,0.485,51.6,2.8,-26.85,0.72,1.0,125.2,mixed,0,0,0,0,95.0
2025-11-16 16:01:30.446,1069.0,68.56,1.786,21.7,0.0,-27.7,0.579,1.0,116.93,mixed,0,0,0,0,95.0
2025-11-16 16:01:31.446,1070.0,68.5,-0.066,39.7,3.7,-41.09,0.7,1.0,122.31,mixed,0,0,0,0,95.0
2025-11-16 16:01:32.446,1071.0,68.18,-0.318,21.5,0.0,-45.0,0.655,1.0,116.72,mixed,0,0,0,0,95.0
2025-11-16 16:01:33.446,1072.0,69.75,1.572,52.2,13.7,-16.92,0.504,1.0,126.55,mixed,0,0,0,0,95.0
2025-11-16 16:01:34.446,1073.0,70.33,0.582,35.1,6.5,-35.12,0.693,1.0,121.66,mixed,0,0,0,0,100.0
2025-11-16 16:01:35.446,1074.0,69.19,-1.147,0.0,77.4,-45.0,0.569,1.0,110.67,mixed,0,0,0,0,95.0
2025-11-16 16:01:36.446,1075.0,68.7,-0.487,0.0,31.9,-45.0,0.618,1.0,110.48,mixed,0,0,0,0,95.0
2025-11-16 16:01:37.446,1076.0,70.01,1.314,42.6,13.5,-38.08,0.596,1.0,123.77,mixed,0,0,0,0,100.0
2025-11-16 16:01:38.446,1077.0,70.5,0.486,50.3,12.0,-45.0,0.625,1.0,126.3,mixed,0,0,0,0,100.0
2025-11-16 16:01:39.446,1078.0,70.96,0.461,33.4,6.9,-30.14,0.739,1.0,121.4,mixed,0,0,0,0,100.0
2025-11-16 16:01:40.446,1079.0,67.94,-3.016,0.0,100.0,-15.93,0.704,1.0,120.18,mixed,0,1,0,0,83.0
2025-11-16 16:01:41.446,1080.0,68.28,0.338,8.9,9.4,-2.69,0.626,1.0,112.98,mixed,0,0,0,0,95.0
2025-11-16 16:01:42.446,1081.0,69.12,0.836,64.5,6.9,-24.38,0.642,1.0,130.01,mixed,0,0,0,0,95.0
2025-11-16 16:01:43.446,1082.0,71.06,1.943,28.4,0.0,-20.91,0.511,1.0,119.93,mixed,0,0,0,0,100.0
2025-11-16 16:01:44.446,1083.0,70.74,-0.326,23.2,1.4,-6.29,0.557,1.0,118.24,mixed,0,0,0,0,100.0
2025-11-16 16:01:45.446,1084.0,71.24,0.506,37.8,7.7,-4.53,0.721,1.0,122.83,mixed,0,0,0,0,100.0
2025-11-16 16:01:46.446,1085.0,71.2,-0.037,21.1,10.7,6.35,0.537,1.0,117.8,mixed,0,0,0,0,100.0
2025-11-16 16:01:47.446,1086.0,71.37,0.168,43.8,6.7,4.51,0.633,1.0,124.69,mixed,0,0,0,0,100.0
2025-11-16 16:01:48.446,1087.0,71.3,-0.068,24.6,11.8,13.09,0.717,1.0,118.89,mixed,0,0,0,0,100.0
2025-11-16 16:01:49.446,1088.0,70.99,-0.319,30.9,12.4,5.1,0.564,1.0,120.66,mixed,0,0,0,0,100.0
2025-11-16 16:01:50.446,1089.0,70.57,-0.416,31.4,0.0,13.26,0.585,1.0,120.65,mixed,0,0,0,0,100.0
2025-11-16 16:01:51.446,1090.0,70.04,-0.527,0.0,45.9,20.62,0.628,1.0,111.02,mixed,0,0,0,0,100.0
2025-11-16 16:01:52.446,1091.0,67.07,-2.977,0.0,100.0,24.18,0.482,1.0,119.83,mixed,0,1,0,0,83.0
2025-11-16 16:01:53.446,1092.0,67.8,0.735,35.3,4.7,17.84,0.625,1.0,120.72,mixed,0,0,0,0,95.0
2025-11-16 16:01:54.446,1093.0,67.53,-0.267,33.3,8.3,26.84,0.683,1.0,120.0,mixed,0,0,0,0,95.0
2025-11-16 16:01:55.446,1094.0,67.93,0.394,52.0,0.0,10.9,0.539,1.0,125.78,mixed,0,0,0,0,95.0
2025-11-16 16:01:56.446,1095.0,70.48,2.553,32.8,0.0,19.63,0.578,1.0,141.03,mixed,1,0,0,0,85.0
